,title,price,link_item,discount,sales,category,Unnamed: 0,revenue
1530,Quạt cầm tay mini TEKKIN TI-215 kiêm sạc dự phòng đèn pin 4800mAh/2000mAh 3 IN 1- Hàng chính hãng / Hàng nhập khẩu,119000,https://tiki.vn/quat-cam-tay-mini-tekkin-ti-215-kiem-sac-du-phong-den-pin-dau-4800mah-2000mah-3-in-1-p225379847.html?spid=225379849,-22%,69.0,thietbigiadinh,22.0,8211000.0
1531,Đầu lọc nước tại vòi 5 lớp thay thế SW-WPW11 SAMONO SW-FEW11 - Hàng chính hãng,59000,https://tiki.vn/dau-loc-nuoc-tai-voi-5-lop-thay-the-sw-wpw11-samono-sw-few11-hang-chinh-hang-p191411324.html?spid=191411326,-41%,198.0,thietbigiadinh,23.0,11682000.0
1532,Tông Đơ Cắt Tóc Chấn Viền Cao cấp Salon và Gia Đình TH-8002,84000,https://tiki.vn/tong-do-cat-toc-chan-vien-cao-cap-salon-va-gia-dinh-th-8002-p126260026.html?spid=202487820,,8.0,thietbigiadinh,24.0,672000.0
1533,Máy Sấy Tạo Kiểu Panasonic PAST-EH-KA71-W645 - Hàng Chính Hãng,978000,https://tiki.vn/may-say-tao-kieu-panasonic-past-eh-ka71-w645-hang-chinh-hang-p362117.html?spid=57894,,138.0,thietbigiadinh,26.0,134964000.0
1534,Máy hút bụi cầm tay không dây công suất 120w cao cấp,314000,https://tiki.vn/may-hut-bui-cam-tay-khong-day-cong-suat-120w-cao-cap-p23461953.html?spid=177027856,,49.0,thietbigiadinh,27.0,15386000.0
1535,Kim khâu len,2200,https://tiki.vn/kim-khau-len-p199538804.html?spid=199538808,,70.0,thietbigiadinh,28.0,154000.0
1536,Bàn Ủi Hơi Nước Cầm Tay Gấp Gọn SK-3060 - Hàng Nhập Khẩu,420000,https://tiki.vn/ban-ui-hoi-nuoc-cam-tay-gap-gon-sk-3060-hang-nhap-khau-p90474488.html?spid=90474489,,123.0,thietbigiadinh,29.0,51660000.0
1537,"Tủ sấy Quần Áo Máy sấy Quần Áo SUNHOUSE SHD2707, Có điều khiển từ xa , Khử mùi , BH 12 tháng Hàng Chính Hãng",1380000,https://tiki.vn/tu-say-quan-ao-may-say-quan-ao-sunhouse-shd2707-co-dieu-khien-tu-xa-khu-mui-bh-12-thang-hang-chinh-hang-p205632157.html?spid=205632158,,39.0,thietbigiadinh,31.0,53820000.0
1538,Máy Cạo Râu Samono SW-ESB45 Mini Sạc Pin Đầu Dao Kép Chống Nước IPX7 Nhỏ Gọn Tiện Dụng Bền Hàng Chính Hãng,279000,https://tiki.vn/may-cao-rau-samono-sw-esb45-mini-sac-pin-dau-dao-kep-chong-nuoc-ipx7-nho-gon-tien-dung-ben-hang-chinh-hang-p217291931.html?spid=217291932,,86.0,thietbigiadinh,32.0,23994000.0
1539,Quạt Để Bàn Kẹp Tích Điện Mini Dung Lượng Pin 3000mAh 5 Tốc Độ Gió Tích Hợp Đèn Ngủ Và Màn Hình LED - Hàng Chính Hãng Tamayoko,229000,https://tiki.vn/quat-de-ban-kep-tich-dien-mini-dung-luong-pin-3000mah-5-toc-do-gio-tich-hop-den-ngu-va-man-hinh-led-hang-chinh-hang-tamayoko-p263119901.html?spid=263119905,,47.0,thietbigiadinh,33.0,10763000.0
1540,Đèn Sưởi Halogen Nhà Tắm Kangaroo KG1016C (800W) - Hàng chính hãng,302000,https://tiki.vn/den-suoi-halogen-nha-tam-kangaroo-kg1016c-800w-hang-chinh-hang-p792577.html?spid=1077356,,67.0,thietbigiadinh,34.0,20234000.0
1541,Bàn Ủi Hơi Nước Philips GC1426/39,579000,https://tiki.vn/ban-ui-hoi-nuoc-philips-gc1426-39-1400w-hang-chinh-hang-p103677374.html?spid=142036818,,38.0,thietbigiadinh,36.0,22002000.0
1542,Bộ lọc nước tại vòi 5 lớp lọc cao cấp SAMONO SW-WPW11 - Hàng chính hãng,259000,https://tiki.vn/bo-loc-nuoc-tai-voi-5-lop-loc-cao-cap-samono-sw-wpw11-hang-chinh-hang-p191413366.html?spid=191413367,,252.0,thietbigiadinh,37.0,65268000.0
1543,Máy hút bụi diệt khuẩn UV Xiaomi Mijia MJCMY01DY - Hàng Nhập Khẩu,779000,https://tiki.vn/may-hut-bui-diet-khuan-uv-xiaomi-mijia-mjcmy01dy-hang-nhap-khau-p102868300.html?spid=213698640,,64.0,thietbigiadinh,38.0,49856000.0
1544,Cây nước uống nóng lạnh mini để bàn FUJIE WD01E nhập khẩu tự ngắt tiết kiệm điện - Hàng chính hãng,820000,https://tiki.vn/may-nuoc-uong-nong-lanh-mini-2-voi-wd01e-fujie-nhap-khau-tu-ngat-tiet-kiem-dien-hang-chinh-hang-bao-hanh-2-nam-p270839472.html?spid=270839474,,13.0,thietbigiadinh,39.0,10660000.0
1545,Máy lọc không khí TCL KJ270F-A1 - Hàng chính hãng,3590000,https://tiki.vn/may-loc-khong-khi-tcl-kj270f-a1-hang-chinh-hang-p273210945.html?spid=273210946,-50%,4.0,thietbigiadinh,0.0,14360000.0
1546,"Máy sấy tóc mini chính hãng CameWell công suất lớn 1000W, giảm tiếng ồn, tặng đầu sấy tạo kiểu tóc chuyên nghiệp 2 chiều nóng lạnh CW01HD",74000,https://tiki.vn/may-say-toc-mini-chinh-hang-camewell-cong-suat-lon-1000w-giam-tieng-on-tang-dau-say-tao-kieu-toc-chuyen-nghiep-2-chieu-nong-lanh-cw01hd-p166524882.html?spid=166558341,-37%,699.0,thietbigiadinh,1.0,51726000.0
1547,Máy May Brother JA1450NT,3030000,https://tiki.vn/may-may-brother-ja1450nt-p1599471.html?spid=1599505,,2700.0,thietbigiadinh,2.0,8181000000.0
1548,"Tông đơ cắt tóc sạc điện Philips, hàng chính hãng, kích thước nhỏ gọn, sắc bén, pin chạy liên tục 4 giờ, tặng kèm 5 món phụ kiện_HT",246000,https://tiki.vn/tong-do-cat-toc-sac-dien-philips-hang-chinh-hang-kich-thuoc-nho-gon-sac-ben-pin-chay-lien-tuc-4-gio-tang-kem-5-mon-phu-kien_ht-p120577728.html?spid=172540698,-50%,8.0,thietbigiadinh,3.0,1968000.0
1549,"Máy phun sương tạo độ ẩm không khí dung tích lớn 550ml - cấp ẩm cho da, phòng điều hòa, khuếch tán tinh dầu - Chĩnh Hãng - VinBuy",250000,https://tiki.vn/may-tao-do-am-cao-cap-giu-am-da-loc-khong-khi-trong-lanh-khuech-tan-tinh-dau-toa-huong-thom-phong-tao-khong-gian-thu-gian-tang-kem-dieu-khien-tu-xa-hang-chinh-hang-vinbuy-p74447300.html?spid=261841293,,531.0,thietbigiadinh,5.0,132750000.0
1550,Bộ lõi máy lọc nước AO Smith A1/A2/M2 - E2/E3 - AR75-AS1E/AR75-AS2/M1/G1/G2 kèm co nối Scitech cho lõi nối nhanh - Hàng chính hãng,220000,https://tiki.vn/bo-loi-may-loc-nuoc-ao-smith-a1-a2-m2-e2-e3-ar75-as1e-ar75-as2-m1-g1-g2-kem-co-noi-scitech-cho-loi-noi-nhanh-hang-chinh-hang-p124283260.html?spid=124283262,-49%,62.0,thietbigiadinh,6.0,13640000.0
1551,"Máy Uốn Tóc Tự Xoay Ion Âm Halio InstaCurl Premium Automatic Hair Styler - Tóc Bóng Mượt , Trục 32 mm",1399000,https://tiki.vn/may-uon-toc-tu-xoay-ion-am-halio-instacurl-premium-automatic-hair-styler-toc-bong-muot-truc-32-mm-p252648966.html?spid=252648968,-5%,45.0,thietbigiadinh,7.0,62955000.0
1552,"Phụ kiện khăn, giẻ, chổi cạnh, chổi chính, chổi giữa, lọc bụi, Robot hút bụi Ecovacs Deebot T5, N8, N5, Ozmo 920 950",20000,https://tiki.vn/phu-kien-khan-gie-choi-canh-choi-chinh-choi-giua-loc-bui-robot-hut-bui-ecovacs-deebot-t5-n8-n5-ozmo-920-950-p137599387.html?spid=137599400,-17%,597.0,thietbigiadinh,8.0,11940000.0
1553,"Máy tỉa lông mũi Enchen cắt êm, có thể sạc lại pin dùng nhiều lần",380000,https://tiki.vn/may-tia-long-mui-enchen-cat-em-co-the-sac-lai-pin-dung-nhieu-lan-p195769378.html?spid=195769379,-7%,202.0,thietbigiadinh,10.0,76760000.0
1554,"Quạt mini tích điện đeo cổ thời trang, giải nhiệt mùa hè đi du lịch , văn phòng DQ203 pin 2000mAH",179000,https://tiki.vn/quat-mini-tich-dien-deo-co-thoi-trang-giai-nhiet-mua-he-di-du-lich-van-phong-dq203-pin-2000mah-p90524877.html?spid=188728594,-9%,23.0,thietbigiadinh,11.0,4117000.0
1555,"Phụ kiện khăn, chổi cạnh, chổi chính, lọc bụi Robot Ecovasc Deebot Ozmo T9, T9 Aivi, T9 Power, T9 Max, T9 Aivi Plus",20000,https://tiki.vn/phu-kien-khan-choi-canh-choi-chinh-loc-bui-robot-ecovasc-deebot-ozmo-t9-t9-aivi-t9-power-t9-max-t9-aivi-plus-p137599423.html?spid=137599446,-5%,112.0,thietbigiadinh,13.0,2240000.0
1556,"Máy hút bụi giường nệm diệt khuẩn UV Jetzt V10 Pro cầm tay có dây, hàng chính hãng",690000,https://tiki.vn/may-hut-bui-giuong-nem-diet-khuan-uv-jetzt-v10-pro-cam-tay-co-day-hang-chinh-hang-p247345691.html?spid=247345692,-11%,92.0,thietbigiadinh,14.0,63480000.0
1557,"Máy sấy tóc Lebenlang LBH3088 (2100W) của Đức, kiểu gấp gọn, chống xơ rối tóc - hàng chính hãng",354350,https://tiki.vn/may-say-toc-lebenlang-lbh3088p-2100w-cua-duc-kieu-gap-gon-chong-xo-roi-toc-hang-chinh-hang-p253394365.html?spid=128824298,,458.0,thietbigiadinh,15.0,162292300.0
1558,Máy Sấy Quần Áo TIROSS TS880 (900W) - Hàng Chính Hãng,1240000,https://tiki.vn/may-say-quan-ao-tiross-ts880-900w-hang-chinh-hang-p405170.html?spid=107482,-51%,896.0,thietbigiadinh,16.0,1111040000.0
1559,"Quạt tích điện không dây Cyke F8, hàng chính hãng",508000,https://tiki.vn/quat-tich-dien-khong-day-cyke-f8-hang-chinh-hang-p95000801.html?spid=95000802,-15%,300.0,thietbigiadinh,18.0,152400000.0
1560,Tông đơ cắt tóc Xiaomi Enchen Humming bird 3 lưỡi dao 10W độ ồn thấp - Hàng Nhập Khẩu,293000,https://tiki.vn/tong-do-cat-toc-xiaomi-enchen-humming-bird-3-luoi-dao-10w-do-on-thap-hang-nhap-khau-p53034918.html?spid=53034926,-12%,562.0,thietbigiadinh,19.0,164666000.0
1561,Máy sấy tóc Panasonic EH–ND57 – Hàng chính hãng,629000,https://tiki.vn/may-say-toc-panasonic-eh-nd57-hang-chinh-hang-p70784092.html?spid=70784094,,251.0,thietbigiadinh,20.0,157879000.0
1562,"Máy Cạo Râu Và Tỉa Lông Mũi Mini Cầm Tay Cạo Êm Chống Thấm Nước, Sạc USB Tiện Lợi, Động Cơ Mạnh Mẽ",135000,https://tiki.vn/may-cao-rau-va-tia-long-mui-mini-cam-tay-cao-em-chong-tham-nuoc-sac-usb-tien-loi-dong-co-manh-me-p188445944.html?spid=188445948,-43%,156.0,thietbigiadinh,21.0,21060000.0
1563,Bàn ủi hơi nước đứng Philips GC485/49 (1800W) - Hàng Chính Hãng,1710000,https://tiki.vn/ban-ui-hoi-nuoc-dung-philips-gc485-49-1800w-hang-chinh-hang-p58057116.html?spid=58057117,-23%,275.0,thietbigiadinh,22.0,470250000.0
1564,Máy cạo râu khô kemei 2024,199000,https://tiki.vn/may-cao-rau-kho-kemei-2024-p47197271.html?spid=195358907,,95.0,thietbigiadinh,23.0,18905000.0
1565,"Máy phun sương xông tinh dầu tạo ẩm Rhino H901 dung tích 420ml, nhỏ gọn, không gây tiếng ồn, tích hợp đèn ngủ RGB nhiều màu, có chế độ tự ngắt - Hàng chính hãng",94000,https://tiki.vn/may-phun-suong-xong-tinh-dau-tao-am-rhino-h901-dung-tich-420ml-nho-gon-khong-gay-tieng-on-tich-hop-den-ngu-rgb-nhieu-mau-co-che-do-tu-ngat-hang-chinh-hang-p143116407.html?spid=143116411,,332.0,thietbigiadinh,24.0,31208000.0
1566,Quạt bàn Senko sang trọng cao cấp B1216 màu ngẫu nhiên - Hàng Chính Hãng,295000,https://tiki.vn/quat-ban-senko-sang-trong-cao-cap-b1216-mau-ngau-nhien-hang-chinh-hang-p127046577.html?spid=170445141,,60.0,thietbigiadinh,26.0,17700000.0
1567,Đèn Hồng Ngoại Sưởi Ấm TNE Lamp - Hàng chính hãng,298778,https://tiki.vn/den-hong-ngoai-suoi-am-tne-lamp-hang-chinh-hang-p2789871.html?spid=3081299,,711.0,thietbigiadinh,27.0,212431158.0
1568,Quạt đứng Xiaomi Smart Fan 2 Lite - Hàng Chính Hãng,1090000,https://tiki.vn/quat-dung-xiaomi-smart-fan-2-lite-hang-chinh-hang-p250055371.html?spid=171992173,,72.0,thietbigiadinh,28.0,78480000.0
1569,"Máy sấy tóc LEBENLANG 2 chiều nóng lạnh, gấp gọn tiện lợi, chống xơ rối tóc bằng công nghệ ion, 2100W",357000,https://tiki.vn/may-say-toc-lebenlang-2-chieu-nong-lanh-gap-gon-tien-loi-chong-xo-roi-toc-bang-cong-nghe-ion-2100w-p183719013.html?spid=183719015,,48.0,thietbigiadinh,29.0,17136000.0
1570,"Tông Đơ Cắt Tóc Gia Đình Cho Bé KEMEI 1986, Tăng Đơ Cắt Tóc Trẻ Em Công Suất 8W An Toàn Tiện Lợi Thiết Kế Chống Ồn Thông Minh Tiện Dụng",685000,https://tiki.vn/tong-do-cat-toc-gia-dinh-cho-be-kemei-1986-tang-do-cat-toc-tre-em-cong-suat-8w-an-toan-tien-loi-thiet-ke-chong-on-thong-minh-tien-dung-p165846189.html?spid=165846191,,186.0,thietbigiadinh,31.0,127410000.0
1571,Quạt sàn Asiavina VY636790 Xám - Hàng chính hãng,770000,https://tiki.vn/quat-san-asiavina-vy636790-xam-hang-chinh-hang-p198800875.html?spid=198800877,,71.0,thietbigiadinh,32.0,54670000.0
1572,Máy sấy tóc Philips BHD500/00 - Sấy tóc nhanh khô - Bảo vệ tóc không bị quá nóng - Hàng Chính Hãng,929000,https://tiki.vn/may-say-toc-philips-bhd500-00-say-toc-nhanh-kho-bao-ve-toc-khong-bi-qua-nong-hang-chinh-hang-p187812590.html?spid=187812627,,28.0,thietbigiadinh,33.0,26012000.0
1573,Vòi máy lọc nước R.O dây 6mm,115000,https://tiki.vn/voi-may-loc-nuoc-r-o-day-6mm-p42958067.html?spid=42958069,,578.0,thietbigiadinh,34.0,66470000.0
1574,"Máy Cạo Râu Mini 3 Lưỡi Cầm Tay Bỏ Túi Nhật Bản, Pin Trâu Sạc Nhanh, Động Cơ Mạnh Mẽ Dễ Sử Dụng Tích Hợp Sạc Pin",185000,https://tiki.vn/may-cao-rau-mini-3-luoi-cam-tay-bo-tui-nhat-ban-pin-trau-sac-nhanh-dong-co-manh-me-de-su-dung-tich-hop-sac-pin-p188613229.html?spid=188613233,,51.0,thietbigiadinh,36.0,9435000.0
1575,"Máy Sấy Tóc Halio Hypersonic Hair Dryer Luân Phiên Nóng Lạnh, Bảo Vệ Da Đầu",3990000,https://tiki.vn/may-say-toc-halio-hypersonic-hair-dryer-luan-phien-nong-lanh-bao-ve-da-dau-p241828309.html?spid=261813078,,8.0,thietbigiadinh,37.0,31920000.0
1576,"Máy hút bụi mini cầm tay không giây LT101C sạc pin lực hút 12000PA, hút bụi ô tô, bàn làm việc, nhà cửa, hút bụi giường",129000,https://tiki.vn/may-hut-bui-mini-cam-tay-khong-giay-lt101c-sac-pin-luc-hut-12000pa-hut-bui-o-to-ban-lam-viec-nha-cua-hut-bui-giuong-p252355485.html?spid=252355494,,10.0,thietbigiadinh,38.0,1290000.0
1577,"Quạt mini đeo cổ không cánh Jisulife FA12_Biên độ thổi rộng 360 độ mát mẻ dễ chịu, có thể sử dụng trong 10h - Hàng chính hãng",475000,https://tiki.vn/quat-mini-deo-co-khong-canh-jisulife-fa12_bien-do-thoi-rong-360-do-mat-me-de-chiu-co-the-su-dung-trong-10h-hang-chinh-hang-p79482582.html?spid=79482588,,521.0,thietbigiadinh,39.0,247475000.0
1578,Máy phun sương tạo độ ẩm không khí Deerma DEM-F628 Hàng Chính Hãng,379000,https://tiki.vn/may-phun-suong-tao-do-am-khong-khi-deerma-dem-f628-hang-chinh-hang-p73281375.html?spid=177704411,-36%,180.0,thietbigiadinh,0.0,68220000.0
1579,Bộ lõi lọc nước 123 Kangaroo - Hàng chính hãng - Chức năng lọc thô - Dùng thay thế cho máy lọc RO,118000,https://tiki.vn/bo-loi-loc-nuoc-123-kangaroo-hang-chinh-hang-chuc-nang-loc-tho-dung-thay-the-cho-may-loc-ro-p242424881.html?spid=252942128,-2%,11.0,thietbigiadinh,1.0,1298000.0
1580,Set 10 miếng dán giữ ấm cơ thể 14h,120000,https://tiki.vn/set-10-mieng-dan-giu-am-co-the-12h-p204621810.html?spid=204621811,-9%,55.0,thietbigiadinh,2.0,6600000.0
1581,Lõi lọc nước số 2 Kangaroo - Hàng chính hãng,39000,https://tiki.vn/loi-loc-nuoc-so-2-kangaroo-hang-chinh-hang-p46827226.html?spid=101459861,-39%,61.0,thietbigiadinh,3.0,2379000.0
1582,Lõi lọc cho máy lọc nước tại vòi Eurolife LS-D10,134000,https://tiki.vn/loi-loc-cho-may-loc-nuoc-tai-voi-eurolife-ls-d10-p3071357.html?spid=3071359,-26%,272.0,thietbigiadinh,5.0,36448000.0
1583,"Máy Sấy Tóc VIHAM Công Suất 2000W, Tặng 3 Món Phụ Kiện - Hàng Chính Hãng",99000,https://tiki.vn/may-say-toc-viham-cong-suat-2000w-tang-3-mon-phu-kien-hang-chinh-hang-p103430783.html?spid=103430784,-49%,368.0,thietbigiadinh,6.0,36432000.0
1584,Máy sưởi gốm cao cấp BPT-4502 hiển thị nhiệt độ kèm điều khiển từ xa để bàn hoặc treo tường,759050,https://tiki.vn/may-suoi-gom-cao-cap-bpt-4502-hien-thi-nhiet-do-kem-dieu-khien-tu-xa-de-ban-hoac-treo-tuong-p72573524.html?spid=72573525,,33.0,thietbigiadinh,7.0,25048650.0
1585,Quạt Mini Lồng Sắt Tiện Ích - Đen,45260,https://tiki.vn/quat-mini-long-sat-tien-ich-den-p20414842.html?spid=107253224,-28%,18.0,thietbigiadinh,8.0,814680.0
1586,Máy Sấy Quần Áo Tiross TS882 (1500W) - Xanh Dương - Hàng chính hãng,2160000,https://tiki.vn/may-say-quan-ao-tiross-ts882-1500w-xanh-duong-hang-chinh-hang-p529093.html?spid=249295,-9%,370.0,thietbigiadinh,10.0,799200000.0
1587,Máy hút bụi giường nệm diệt khuẩn đa tầng thế hệ mới JETZT J7,1190000,https://tiki.vn/may-hut-bui-giuong-nem-diet-khuan-da-tang-the-he-moi-jetzt-j7-p199049610.html?spid=199049611,-36%,598.0,thietbigiadinh,11.0,711620000.0
1588,Máy Cạo Râu Mạnh Mẽ Tiện Dụng Phong Cách SCW301U,75000,https://tiki.vn/may-cao-rau-manh-me-tien-dung-phong-cach-scw301u-p16934551.html?spid=53547123,-10%,374.0,thietbigiadinh,13.0,28050000.0
1589,Bộ Lọc không khí samsung CFX-G100/GB sử dụng cho máy AX40R3030WM/SV và AX34R3020WW/SV - Hàng Chính Hãng,1080000,https://tiki.vn/bo-loc-khong-khi-samsung-cfx-g100-gb-su-dung-cho-may-ax40r3030wm-sv-va-ax34r3020ww-sv-hang-chinh-hang-p58827092.html?spid=116383121,-50%,139.0,thietbigiadinh,14.0,150120000.0
1590,Robot tự đổ rác hút bụi lau nhà Neabot Q11 - Hàng chính hãng,7690000,https://tiki.vn/robot-tu-do-rac-hut-bui-lau-nha-neabot-q11-hang-chinh-hang-p117337208.html?spid=117337209,,257.0,thietbigiadinh,15.0,1976330000.0
1591,Lõi Lọc Không Khí Xiaomi Mi Air Purifier Filter (Tím) - Hàng nhập khẩu,648000,https://tiki.vn/loi-loc-khong-khi-xiaomi-mi-air-purifier-filter-tim-hang-nhap-khau-p249296462.html?spid=58531891,-35%,179.0,thietbigiadinh,16.0,115992000.0
1592,Lõi Số 3 - 10 PP - 1 Micro Kangaroo K 28 - 1 - Hàng chính hãng,39000,https://tiki.vn/loi-so-3-10-pp-1-micro-kangaroo-k-28-1-hang-chinh-hang-p13822764.html?spid=13822765,-12%,55.0,thietbigiadinh,18.0,2145000.0
1593,Máy cạo râu khô và ướt cao cấp Philips S1060 bảo hành 24 tháng - Hàng nhập khẩu,672000,https://tiki.vn/may-cao-rau-kho-va-uot-cao-cap-philips-s1060-bao-hanh-24-thang-hang-nhap-khau-p163163281.html?spid=163163282,-40%,241.0,thietbigiadinh,19.0,161952000.0
1594,"Máy Hút Bụi Cầm Tay Không Dây, Có Đèn Cao Cấp, Lực Hút Lớn 6000PA, Êm Ái Mạnh Mẽ, Sử Dụng Trong Nhà, Ngoài Trời Và Cho Ô Tô – Máy Hút Bụi Ô Tô Và Gia Đình Chính Hãng VinBuy",216000,https://tiki.vn/may-hut-bui-cam-tay-khong-day-co-den-cao-cap-luc-hut-lon-6000pa-em-ai-manh-me-su-dung-trong-nha-ngoai-troi-va-cho-o-to-may-hut-bui-o-to-va-gia-dinh-chinh-hang-vinbuy-p216353939.html?spid=77633237,-4%,1100.0,thietbigiadinh,20.0,237600000.0
1595,Bàn Ủi Hơi Nước Philips STH3010/70 (1000W) - Hàng Chính Hãng,980000,https://tiki.vn/ban-ui-hoi-nuoc-philips-sth3010-70-1000w-hang-chinh-hang-p81676555.html?spid=90344214,-28%,263.0,thietbigiadinh,21.0,257740000.0
1596,Quạt không cánh SK có Điều Khiển Từ Xa để bàn hoặc treo tường cao cấp,1849000,https://tiki.vn/quat-khong-canh-sk-co-dieu-khien-tu-xa-de-ban-hoac-treo-tuong-cao-cap-p166329004.html?spid=166329005,-17%,35.0,thietbigiadinh,22.0,64715000.0
1597,"Quạt điều hòa mini hơi nước làm mát không khí nhỏ gọn để bàn, nhiều chế độ làm mát, có khay chứa đá, công suất lớn, có 05 đầu phun sương - Hàng chính hãng - VinBuy",250000,https://tiki.vn/quat-dieu-hoa-mini-hoi-nuoc-lam-mat-khong-khi-nho-gon-de-ban-nhieu-che-do-lam-mat-co-khay-chua-da-cong-suat-lon-co-05-dau-phun-suong-hang-chinh-hang-vinbuy-p270712336.html?spid=270712338,-4%,38.0,thietbigiadinh,23.0,9500000.0
1598,Máy Lọc không khí Daikin MC30YVM7 - Phù hợp phòng 23m2 - Công nghệ Streamer - Hàng chính hãng,4390000,https://tiki.vn/may-loc-khong-khi-daikin-mc30yvm7-phu-hop-phong-23m2-cong-nghe-streamer-hang-chinh-hang-p177757588.html?spid=177757591,,13.0,thietbigiadinh,24.0,57070000.0
1599,"Lược điện không dây chải thẳng tóc cao cấp BOORUI JK-610 - Tạo kiểu chuyên nghiệp máy uốn duỗi tóc mini cầm tay,làm nóng nhanh,pin sạc an toàn tiện dụng, máy làm xoăn ép thẳng, thiết kế an toàn chống bỏng, không tổn thương da - Hàng chính hãng",259000,https://tiki.vn/luoc-dien-chai-thang-toc-da-nang-cao-cap-boorui-fn688-tao-kieu-chuyen-nghiep-3-in-1-may-uon-duoi-toc-may-lam-xoan-ep-thang-thiet-ke-an-toan-chong-bong-khong-ton-thuong-da-hang-chinh-hang-p203144095.html?spid=273497217,,130.0,thietbigiadinh,26.0,33670000.0
1600,"Quạt tích điện để bàn CTFAST F101, quạt mini văn phòng không gây ồn, 3 tốc độ gió, điều chỉnh 270 độ, tặng kèm sticker trang trí, sạc USB - Hàng chính hãng",140000,https://tiki.vn/quat-tich-dien-de-ban-ctfast-v02-quat-mini-van-phong-khong-gay-on-3-toc-do-gio-dieu-chinh-270-do-tang-kem-sticker-trang-tri-sac-usb-p252135469.html?spid=252135473,,65.0,thietbigiadinh,27.0,9100000.0
1601,Máy cạo râu Xiaomi Enchen BlackStone 3 đầu cắt với lưỡi dao đôi - Hàng nhập khẩu,189000,https://tiki.vn/may-cao-rau-xiaomi-enchen-blackstone-3-dau-cat-voi-luoi-dao-doi-hang-nhap-khau-p36676655.html?spid=177187384,,466.0,thietbigiadinh,28.0,88074000.0
1602,Máy Hút Bụi Khử Khuẩn & Vệ Sinh Giường Nệm Cầm Tay Deerma CM800 hàng chính hãng,649000,https://tiki.vn/may-hut-bui-khu-khuan-ve-sinh-giuong-nem-cam-tay-deerma-cm800-hang-chinh-hang-p108067800.html?spid=130016822,,95.0,thietbigiadinh,29.0,61655000.0
1603,Máy hút bụi cầm tay có dây SOKANY công suất 2000W - Hàng chính hãng,799000,https://tiki.vn/may-hut-bui-cam-tay-mini-sokany-cong-suat-2000w-loai-co-day-hang-chinh-hang-p250336326.html?spid=250336328,,23.0,thietbigiadinh,31.0,18377000.0
1604,Quạt Bàn Đảo 3 Tấc Senko BD1012 cao cấp - Màu Ngẫu Nhiên - Hàng chính hãng,340000,https://tiki.vn/quat-ban-dao-3-tac-senko-bd1012-cao-cap-mau-ngau-nhien-hang-chinh-hang-p58400681.html?spid=152560633,,137.0,thietbigiadinh,32.0,46580000.0
1605,Máy hút bụi cầm tay mini Deerma DX118C dung tích bình chứa bụi 1.2L - Hàng chính hãng,540000,https://tiki.vn/may-hut-bui-cam-tay-mini-deerma-dx118c-dung-tich-binh-chua-bui-1-2l-hang-chinh-hang-p50722604.html?spid=181779545,,7.0,thietbigiadinh,33.0,3780000.0
1606,"Máy phun sương tạo ẩm không khí SEASY SS01, máy xông và khuyếch tán tinh dầu dung tích 1.15 lít với 2 chế độ phun, tích hợp đèn ngủ tự thay đổi màu sắc - Hàng chính hãng",289000,https://tiki.vn/may-phun-suong-tao-am-khong-khi-seasy-ss01-may-xong-va-khuyech-tan-tinh-dau-dung-tich-1-15-lit-voi-2-che-do-phun-tich-hop-den-ngu-tu-thay-doi-mau-sac-hang-chinh-hang-p112944345.html?spid=112944346,,249.0,thietbigiadinh,34.0,71961000.0
1607,Quạt USB mini lồng sắt,47990,https://tiki.vn/quat-usb-mini-long-sat-p20600917.html?spid=55328704,,87.0,thietbigiadinh,36.0,4175130.0
1608,Tông đơ cắt tóc cho bé thông minh Moaz Bebe MB-014 có tính năng hút tóc,555000,https://tiki.vn/tong-do-cat-toc-cho-be-thong-minh-moaz-bebe-mb-014-co-tinh-nang-hut-toc-p57740468.html?spid=77160502,,71.0,thietbigiadinh,37.0,39405000.0
1609,Bàn ủi hơi nước du lịch mini BlueStone SIB-3819 (1200W) - Hàng Chính Hãng,579000,https://tiki.vn/ban-ui-hoi-nuoc-du-lich-mini-bluestone-sib-3819-1200w-hang-chinh-hang-p48496923.html?spid=152447544,,24.0,thietbigiadinh,38.0,13896000.0
1610,Máy hút bụi cầm tay vừa thổi vừa hút,441000,https://tiki.vn/may-hut-bui-cam-tay-vua-thoi-vua-hut-p214614823.html?spid=52245785,,167.0,thietbigiadinh,39.0,73647000.0
1611,ĐẦU LỌC NƯỚC 6 TẤNG SIÊU TIỆN LỢI - LỌC NƯỚC NGAY TẠI VÒI - ĐEM LẠI NGUỒN NƯỚC TINH KHIẾT (Giao Hàng Theo Mẫu Ngẫu Nhiên),19800,https://tiki.vn/dau-loc-nuoc-6-tang-sieu-tien-loi-loc-nuoc-ngay-tai-voi-dem-lai-nguon-nuoc-tinh-khiet-giao-hang-theo-mau-ngau-nhien-p80614702.html?spid=96327977,-18%,538.0,thietbigiadinh,0.0,10652400.0
1612,Máy kẹp duỗi tóc Bản Lớn 369Pro Hàn Quốc chỉnh nhiệt cao cấp phủ gốm Tourmaline bảo vệ tóc kéo êm. kẹp mượt tóc,288000,https://tiki.vn/may-kep-duoi-toc-vigor-pro-389l-han-quoc-chinh-nhiet-ban-lon-p135057194.html?spid=135057201,-44%,6.0,thietbigiadinh,1.0,1728000.0
